Tag,Title,Authors,Month,Year
Hou_2017_CVPR,Deeply Supervised Salient Object Detection With Short Connections,"Hou, Qibin and Cheng, Ming-Ming and Hu, Xiaowei and Borji, Ali and Tu, Zhuowen and Torr, Philip H. S.",July,2017
Zhang_2017_CVPR,CityPersons: A Diverse Dataset for Pedestrian Detection,"Zhang, Shanshan and Benenson, Rodrigo and Schiele, Bernt",July,2017
Cherian_2017_CVPR,Generalized Rank Pooling for Activity Recognition,"Cherian, Anoop and Fernando, Basura and Harandi, Mehrtash and Gould, Stephen",July,2017
Jiang_2017_CVPR,Deep Cross-Modal Hashing,"Jiang, Qing-Yuan and Li, Wu-Jun",July,2017
Zhou_2017_CVPR,Revisiting Metric Learning for SPD Matrix Based Visual Representation,"Zhou, Luping and Wang, Lei and Zhang, Jianjia and Shi, Yinghuan and Gao, Yang",July,2017
Bailer_2017_CVPR,CNN-Based Patch Matching for Optical Flow With Thresholded Hinge Embedding Loss,"Bailer, Christian and Varanasi, Kiran and Stricker, Didier",July,2017
Schops_2017_CVPR,A Multi-View Stereo Benchmark With High-Resolution Images and Multi-Camera Videos,"Schops, Thomas and Schonberger, Johannes L. and Galliani, Silvano and Sattler, Torsten and Schindler, Konrad and Pollefeys, Marc and Geiger, Andreas",July,2017
Xiong_2017_CVPR,Snapshot Hyperspectral Light Field Imaging,"Xiong, Zhiwei and Wang, Lizhi and Li, Huiqun and Liu, Dong and Wu, Feng",July,2017
Li_2017_CVPR,Zero-Shot Recognition Using Dual Visual-Semantic Mapping Paths,"Li, Yanan and Wang, Donghui and Hu, Huanhang and Lin, Yuetan and Zhuang, Yueting",July,2017
Ke_2017_CVPR,A New Representation of Skeleton Sequences for 3D Action Recognition,"Ke, Qiuhong and Bennamoun, Mohammed and An, Senjian and Sohel, Ferdous and Boussaid, Farid",July,2017
Ajanthan_2017_CVPR,Efficient Linear Programming for Dense CRFs,"Ajanthan, Thalaiyasingam and Desmaison, Alban and Bunel, Rudy and Salzmann, Mathieu and Torr, Philip H. S. and Pawan Kumar, M.",July,2017
Sun_2017_CVPR,Learning Deep Match Kernels for Image-Set Classification,"Sun, Haoliang and Zhen, Xiantong and Zheng, Yuanjie and Yang, Gongping and Yin, Yilong and Li, Shuo",July,2017
Lv_2017_CVPR,A Deep Regression Architecture With Two-Stage Re-Initialization for High Performance Facial Landmark Detection,"Lv, Jiangjing and Shao, Xiaohu and Xing, Junliang and Cheng, Cheng and Zhou, Xi",July,2017
Vestner_2017_CVPR,Product Manifold Filter: Non-Rigid Shape Correspondence via Kernel Density Estimation in the Product Space,"Vestner, Matthias and Litman, Roee and Rodola, Emanuele and Bronstein, Alex and Cremers, Daniel",July,2017
Malti_2017_CVPR,Elastic Shape-From-Template With Spatially Sparse Deforming Forces,"Malti, Abed and Herzet, Cedric",July,2017
Kaltenmark_2017_CVPR,A General Framework for Curve and Surface Comparison and Registration With Oriented Varifolds,"Kaltenmark, Irene and Charlier, Benjamin and Charon, Nicolas",July,2017
Han_2017_CVPR,BranchOut: Regularization for Online Ensemble Tracking With Convolutional Neural Networks,"Han, Bohyung and Sim, Jack and Adam, Hartwig",July,2017
Aljundi_2017_CVPR,Expert Gate: Lifelong Learning With a Network of Experts,"Aljundi, Rahaf and Chakravarty, Punarjay and Tuytelaars, Tinne",July,2017
Kar_2017_CVPR,AdaScan: Adaptive Scan Pooling in Deep Convolutional Neural Networks for Human Action Recognition in Videos,"Kar, Amlan and Rai, Nishant and Sikka, Karan and Sharma, Gaurav",July,2017
Tokmakov_2017_CVPR,Learning Motion Patterns in Videos,"Tokmakov, Pavel and Alahari, Karteek and Schmid, Cordelia",July,2017
You_2017_CVPR,Provable Self-Representation Based Outlier Detection in a Union of Subspaces,"You, Chong and Robinson, Daniel P. and Vidal, Rene",July,2017
Walecki_2017_CVPR,Deep Structured Learning for Facial Action Unit Intensity Estimation,"Walecki, Robert and (Oggi) Rudovic, Ognjen and Pavlovic, Vladimir and Schuller, Bjoern and Pantic, Maja",July,2017
Xiao_2017_CVPR,Joint Detection and Identification Feature Learning for Person Search,"Xiao, Tong and Li, Shuang and Wang, Bochao and Lin, Liang and Wang, Xiaogang",July,2017
Armagan_2017_CVPR,Learning to Align Semantic Segmentation and 2.5D Maps for Geolocalization,"Armagan, Anil and Hirzer, Martin and Roth, Peter M. and Lepetit, Vincent",July,2017
Rogez_2017_CVPR,LCR-Net: Localization-Classification-Regression for Human Pose,"Rogez, Gregory and Weinzaepfel, Philippe and Schmid, Cordelia",July,2017
Koh_2017_CVPR,Primary Object Segmentation in Videos Based on Region Augmentation and Reduction,"Jun Koh, Yeong and Kim, Chang-Su",July,2017
Hu_2017_CVPR,Deep 360 Pilot: Learning a Deep Agent for Piloting Through 360deg Sports Videos,"Hu, Hou-Ning and Lin, Yen-Chen and Liu, Ming-Yu and Cheng, Hsien-Tzu and Chang, Yung-Ju and Sun, Min",July,2017
Shi_2017_CVPR,Learning and Refining of Privileged Information-Based RNNs for Action Recognition From Depth Sequences,"Shi, Zhiyuan and Kim, Tae-Kyun",July,2017
Wu_2017_CVPR,"Simultaneous Facial Landmark Detection, Pose and Deformation Estimation Under Facial Occlusion","Wu, Yue and Gou, Chao and Ji, Qiang",July,2017
Sun_2017_CVPR,A Domain Based Approach to Social Relation Recognition,"Sun, Qianru and Schiele, Bernt and Fritz, Mario",July,2017
Xu_2017_CVPR,Fractal Dimension Invariant Filtering and Its CNN-Based Implementation,"Xu, Hongteng and Yan, Junchi and Persson, Nils and Lin, Weiyao and Zha, Hongyuan",July,2017
Park_2017_CVPR,Transformation-Grounded Image Generation Network for Novel 3D View Synthesis,"Park, Eunbyung and Yang, Jimei and Yumer, Ersin and Ceylan, Duygu and Berg, Alexander C.",July,2017
Jin_2017_CVPR,Noise-Blind Image Deblurring,"Jin, Meiguang and Roth, Stefan and Favaro, Paolo",July,2017
He_2017_CVPR,Multi-Scale FCN With Cascaded Instance Aware Segmentation for Arbitrary Oriented Word Spotting in the Wild,"He, Dafang and Yang, Xiao and Liang, Chen and Zhou, Zihan and Ororbi, II, Alexander G. and Kifer, Daniel and Lee Giles, C.",July,2017
Roy_2017_CVPR,"Combining Bottom-Up, Top-Down, and Smoothness Cues for Weakly Supervised Image Segmentation","Roy, Anirban and Todorovic, Sinisa",July,2017
Tang_2017_CVPR,Multiple People Tracking by Lifted Multicut and Person Re-Identification,"Tang, Siyu and Andriluka, Mykhaylo and Andres, Bjoern and Schiele, Bernt",July,2017
Ravi_2017_CVPR,Filter Flow Made Practical: Massively Parallel and Lock-Free,"Ravi, Sathya N. and Xiong, Yunyang and Mukherjee, Lopamudra and Singh, Vikas",July,2017
Kim_2017_CVPR,Acquiring Axially-Symmetric Transparent Objects Using Single-View Transmission Imaging,"Kim, Jaewon and Reshetouski, Ilya and Ghosh, Abhijeet",July,2017
Kim_2017_CVPR,Online Graph Completion: Multivariate Signal Recovery in Computer Vision,"Hwa Kim, Won and Jalal, Mona and Hwang, Seongjae and Johnson, Sterling C. and Singh, Vikas",July,2017
Riegler_2017_CVPR,OctNet: Learning Deep 3D Representations at High Resolutions,"Riegler, Gernot and Osman Ulusoy, Ali and Geiger, Andreas",July,2017
Lefkimmiatis_2017_CVPR,Non-Local Color Image Denoising With Convolutional Neural Networks,"Lefkimmiatis, Stamatios",July,2017
Janai_2017_CVPR,Slow Flow: Exploiting High-Speed Cameras for Accurate and Diverse Optical Flow Reference Data,"Janai, Joel and Guney, Fatma and Wulff, Jonas and Black, Michael J. and Geiger, Andreas",July,2017
Tian_2017_CVPR,Cross-View Image Matching for Geo-Localization in Urban Environments,"Tian, Yicong and Chen, Chen and Shah, Mubarak",July,2017
Li_2017_CVPR,Improving Pairwise Ranking for Multi-Label Image Classification,"Li, Yuncheng and Song, Yale and Luo, Jiebo",July,2017
Jin_2017_CVPR,Webly Supervised Semantic Segmentation,"Jin, Bin and Ortiz Segovia, Maria V. and Susstrunk, Sabine",July,2017
Fernando_2017_CVPR,Self-Supervised Video Representation Learning With Odd-One-Out Networks,"Fernando, Basura and Bilen, Hakan and Gavves, Efstratios and Gould, Stephen",July,2017
Shen_2017_CVPR,Fast Video Classification via Adaptive Cascading of Deep Models,"Shen, Haichen and Han, Seungyeop and Philipose, Matthai and Krishnamurthy, Arvind",July,2017
Kayaba_2017_CVPR,Non-Contact Full Field Vibration Measurement Based on Phase-Shifting,"Kayaba, Hiroyuki and Kokumai, Yuji",July,2017
Jain_2017_CVPR,FusionSeg: Learning to Combine Motion and Appearance for Fully Automatic Segmentation of Generic Objects in Videos,"Dutt Jain, Suyog and Xiong, Bo and Grauman, Kristen",July,2017
Yoo_2017_CVPR,Variational Autoencoded Regression: High Dimensional Regression of Visual Data on Complex Manifold,"Yoo, YoungJoon and Yun, Sangdoo and Jin Chang, Hyung and Demiris, Yiannis and Young Choi, Jin",July,2017
Yuan_2017_CVPR,Temporal Action Localization by Structured Maximal Sums,"Yuan, Zehuan and Stroud, Jonathan C. and Lu, Tong and Deng, Jia",July,2017
Simonovsky_2017_CVPR,Dynamic Edge-Conditioned Filters in Convolutional Neural Networks on Graphs,"Simonovsky, Martin and Komodakis, Nikos",July,2017
Cole_2017_CVPR,Synthesizing Normalized Faces From Facial Identity Features,"Cole, Forrester and Belanger, David and Krishnan, Dilip and Sarna, Aaron and Mosseri, Inbar and Freeman, William T.",July,2017
Zhang_2017_CVPR,Task-Driven Dynamic Fusion: Reducing Ambiguity in Video Description,"Zhang, Xishan and Gao, Ke and Zhang, Yongdong and Zhang, Dongming and Li, Jintao and Tian, Qi",July,2017
Bousmalis_2017_CVPR,Unsupervised Pixel-Level Domain Adaptation With Generative Adversarial Networks,"Bousmalis, Konstantinos and Silberman, Nathan and Dohan, David and Erhan, Dumitru and Krishnan, Dilip",July,2017
Yokota_2017_CVPR,Simultaneous Visual Data Completion and Denoising Based on Tensor Rank and Total Variation Minimization and Its Primal-Dual Splitting Algorithm,"Yokota, Tatsuya and Hontani, Hidekata",July,2017
Zhou_2017_CVPR,Point to Set Similarity Based Deep Feature Learning for Person Re-Identification,"Zhou, Sanping and Wang, Jinjun and Wang, Jiayun and Gong, Yihong and Zheng, Nanning",July,2017
Islam_2017_CVPR,Gated Feedback Refinement Network for Dense Image Labeling,"Amirul Islam, Md and Rochan, Mrigank and Bruce, Neil D. B. and Wang, Yang",July,2017
Yu_2017_CVPR,Hallucinating Very Low-Resolution Unaligned and Noisy Face Images by Transformative Discriminative Autoencoders,"Yu, Xin and Porikli, Fatih",July,2017
Gu_2017_CVPR,Learning Dynamic Guidance for Depth Image Enhancement,"Gu, Shuhang and Zuo, Wangmeng and Guo, Shi and Chen, Yunjin and Chen, Chongyu and Zhang, Lei",July,2017
Kalogerakis_2017_CVPR,3D Shape Segmentation With Projective Convolutional Networks,"Kalogerakis, Evangelos and Averkiou, Melinos and Maji, Subhransu and Chaudhuri, Siddhartha",July,2017
Tsai_2017_CVPR,Deep Image Harmonization,"Tsai, Yi-Hsuan and Shen, Xiaohui and Lin, Zhe and Sunkavalli, Kalyan and Lu, Xin and Yang, Ming-Hsuan",July,2017
Xu_2017_CVPR,Matrix Tri-Factorization With Manifold Regularizations for Zero-Shot Learning,"Xu, Xing and Shen, Fumin and Yang, Yang and Zhang, Dongxiang and Tao Shen, Heng and Song, Jingkuan",July,2017
Safdarnejad_2017_CVPR,Spatio-Temporal Alignment of Non-Overlapping Sequences From Independently Panning Cameras,"Morteza Safdarnejad, Seyed and Liu, Xiaoming",July,2017
Zhang_2017_CVPR,Learning Fully Convolutional Networks for Iterative Non-Blind Deconvolution,"Zhang, Jiawei and Pan, Jinshan and Lai, Wei-Sheng and Lau, Rynson W. H. and Yang, Ming-Hsuan",July,2017
Chen_2017_CVPR,Seeing Into Darkness: Scotopic Visual Recognition,"Chen, Bo and Perona, Pietro",July,2017
Yan_2017_CVPR,Distinguishing the Indistinguishable: Exploring Structural Ambiguities via Geodesic Context,"Yan, Qingan and Yang, Long and Zhang, Ling and Xiao, Chunxia",July,2017
Herath_2017_CVPR,Learning an Invariant Hilbert Space for Domain Adaptation,"Herath, Samitha and Harandi, Mehrtash and Porikli, Fatih",July,2017
Fu_2017_CVPR,Removing Rain From Single Images via a Deep Detail Network,"Fu, Xueyang and Huang, Jiabin and Zeng, Delu and Huang, Yue and Ding, Xinghao and Paisley, John",July,2017
Zhang_2017_CVPR,Binarized Mode Seeking for Scalable Visual Pattern Discovery,"Zhang, Wei and Cao, Xiaochun and Wang, Rui and Guo, Yuanfang and Chen, Zhineng",July,2017
Chen_2017_CVPR,Fast Person Re-Identification via Cross-Camera Semantic Binary Transformation,"Chen, Jiaxin and Wang, Yunhong and Qin, Jie and Liu, Li and Shao, Ling",July,2017
Nah_2017_CVPR,Deep Multi-Scale Convolutional Neural Network for Dynamic Scene Deblurring,"Nah, Seungjun and Hyun Kim, Tae and Mu Lee, Kyoung",July,2017
Wang_2017_CVPR,Deep Crisp Boundaries,"Wang, Yupei and Zhao, Xin and Huang, Kaiqi",July,2017
Liu_2017_CVPR,Learning Multifunctional Binary Codes for Both Category and Attribute Oriented Retrieval Tasks,"Liu, Haomiao and Wang, Ruiping and Shan, Shiguang and Chen, Xilin",July,2017
Li_2017_CVPR,Generative Face Completion,"Li, Yijun and Liu, Sifei and Yang, Jimei and Yang, Ming-Hsuan",July,2017
Li_2017_CVPR,Diversified Texture Synthesis With Feed-Forward Networks,"Li, Yijun and Fang, Chen and Yang, Jimei and Wang, Zhaowen and Lu, Xin and Yang, Ming-Hsuan",July,2017
Zhang_2017_CVPR,Learning Deep CNN Denoiser Prior for Image Restoration,"Zhang, Kai and Zuo, Wangmeng and Gu, Shuhang and Zhang, Lei",July,2017
Taniai_2017_CVPR,Fast Multi-Frame Stereo Scene Flow With Motion Segmentation,"Taniai, Tatsunori and Sinha, Sudipta N. and Sato, Yoichi",July,2017
Cruz_2017_CVPR,DeepPermNet: Visual Permutation Learning,"Santa Cruz, Rodrigo and Fernando, Basura and Cherian, Anoop and Gould, Stephen",July,2017
Srinivasan_2017_CVPR,Light Field Blind Motion Deblurring,"Srinivasan, Pratul P. and Ng, Ren and Ramamoorthi, Ravi",July,2017
Shimano_2017_CVPR,Wetness and Color From a Single Multispectral Image,"Shimano, Mihoko and Okawa, Hiroki and Asano, Yuta and Bise, Ryoma and Nishino, Ko and Sato, Imari",July,2017
Jiang_2017_CVPR,Seeing Invisible Poses: Estimating 3D Body Pose From Egocentric Video,"Jiang, Hao and Grauman, Kristen",July,2017
Gatys_2017_CVPR,Controlling Perceptual Factors in Neural Style Transfer,"Gatys, Leon A. and Ecker, Alexander S. and Bethge, Matthias and Hertzmann, Aaron and Shechtman, Eli",July,2017
Chen_2017_CVPR,Learning to Rank Retargeted Images,"Chen, Yang and Liu, Yong-Jin and Lai, Yu-Kun",July,2017
Yan_2017_CVPR,Image Deblurring via Extreme Channels Prior,"Yan, Yanyang and Ren, Wenqi and Guo, Yuanfang and Wang, Rui and Cao, Xiaochun",July,2017
Wang_2017_CVPR,Fixed-Point Factorized Networks,"Wang, Peisong and Cheng, Jian",July,2017
Wang_2017_CVPR,Large Margin Object Tracking With Circulant Feature Maps,"Wang, Mengmeng and Liu, Yong and Huang, Zeyi",July,2017
Shen_2017_CVPR,Learning Residual Images for Face Attribute Manipulation,"Shen, Wei and Liu, Rujie",July,2017
Takatani_2017_CVPR,One-Shot Hyperspectral Imaging Using Faced Reflectors,"Takatani, Tsuyoshi and Aoto, Takahito and Mukaigawa, Yasuhiro",July,2017
Cheng_2017_CVPR,Video2Shop: Exact Matching Clothes in Videos to Online Shopping Images,"Cheng, Zhi-Qi and Wu, Xiao and Liu, Yang and Hua, Xian-Sheng",July,2017
Jiang_2017_CVPR,A Novel Tensor-Based Video Rain Streaks Removal Approach via Utilizing Discriminatively Intrinsic Priors,"Jiang, Tai-Xiang and Huang, Ting-Zhu and Zhao, Xi-Le and Deng, Liang-Jian and Wang, Yao",July,2017
Qu_2017_CVPR,DeshadowNet: A Multi-Context Embedding Deep Network for Shadow Removal,"Qu, Liangqiong and Tian, Jiandong and He, Shengfeng and Tang, Yandong and Lau, Rynson W. H.",July,2017
Mandal_2017_CVPR,Generalized Semantic Preserving Hashing for N-Label Cross-Modal Retrieval,"Mandal, Devraj and Chaudhury, Kunal N. and Biswas, Soma",July,2017
Hu_2017_CVPR,FC4: Fully Convolutional Color Constancy With Confidence-Weighted Pooling,"Hu, Yuanming and Wang, Baoyuan and Lin, Stephen",July,2017
Haouchine_2017_CVPR,Template-Based Monocular 3D Recovery of Elastic Shapes Using Lagrangian Multipliers,"Haouchine, Nazim and Cotin, Stephane",July,2017
Vongkulbhisal_2017_CVPR,Discriminative Optimization: Theory and Applications to Point Cloud Registration,"Vongkulbhisal, Jayakorn and De la Torre, Fernando and Costeira, Joao P.",July,2017
Karlinsky_2017_CVPR,Fine-Grained Recognition of Thousands of Object Categories With Single-Example Training,"Karlinsky, Leonid and Shtok, Joseph and Tzur, Yochay and Tzadok, Asaf",July,2017
Shih_2017_CVPR,Deep Co-Occurrence Feature Learning for Visual Object Recognition,"Shih, Ya-Fang and Yeh, Yang-Ming and Lin, Yen-Yu and Weng, Ming-Fang and Lu, Yi-Chang and Chuang, Yung-Yu",July,2017
Yim_2017_CVPR,"A Gift From Knowledge Distillation: Fast Optimization, Network Minimization and Transfer Learning","Yim, Junho and Joo, Donggyu and Bae, Jihoon and Kim, Junmo",July,2017
Xia_2017_CVPR,What Is and What Is Not a Salient Object? Learning Salient Object Detector by Ensembling Linear Exemplar Regressors,"Xia, Changqun and Li, Jia and Chen, Xiaowu and Zheng, Anlin and Zhang, Yu",July,2017
Pohlen_2017_CVPR,Full-Resolution Residual Networks for Semantic Segmentation in Street Scenes,"Pohlen, Tobias and Hermans, Alexander and Mathias, Markus and Leibe, Bastian",July,2017
Ranjan_2017_CVPR,Optical Flow Estimation Using a Spatial Pyramid Network,"Ranjan, Anurag and Black, Michael J.",July,2017
Weng_2017_CVPR,Spatio-Temporal Naive-Bayes Nearest-Neighbor (ST-NBNN) for Skeleton-Based Action Recognition,"Weng, Junwu and Weng, Chaoqun and Yuan, Junsong",July,2017
Bian_2017_CVPR,"GMS: Grid-based Motion Statistics for Fast, Ultra-Robust Feature Correspondence","Bian, JiaWang and Lin, Wen-Yan and Matsushita, Yasuyuki and Yeung, Sai-Kit and Nguyen, Tan-Dat and Cheng, Ming-Ming",July,2017
Zhang_2017_CVPR,"Detailed, Accurate, Human Shape Estimation From Clothed 3D Scan Sequences","Zhang, Chao and Pujades, Sergi and Black, Michael J. and Pons-Moll, Gerard",July,2017
Jeon_2017_CVPR,Active Convolution: Learning the Shape of Convolution for Image Classification,"Jeon, Yunho and Kim, Junmo",July,2017
Ren_2017_CVPR,Video Desnowing and Deraining Based on Matrix Decomposition,"Ren, Weihong and Tian, Jiandong and Han, Zhi and Chan, Antoni and Tang, Yandong",July,2017
Song_2017_CVPR,Thin-Slicing Network: A Deep Structured Model for Pose Estimation in Videos,"Song, Jie and Wang, Limin and Van Gool, Luc and Hilliges, Otmar",July,2017
Gomez_2017_CVPR,Self-Supervised Learning of Visual Features Through Embedding Images Into Text Topic Spaces,"Gomez, Lluis and Patel, Yash and Rusinol, Marcal and Karatzas, Dimosthenis and Jawahar, C. V.",July,2017
Khan_2017_CVPR,Coarse-To-Fine Segmentation With Shape-Tailored Continuum Scale Spaces,"Khan, Naeemullah and Hong, Byung-Woo and Yezzi, Anthony and Sundaramoorthi, Ganesh",July,2017
Lao_2017_CVPR,Minimum Delay Moving Object Detection,"Lao, Dong and Sundaramoorthi, Ganesh",July,2017
Chang_2017_CVPR,Hyper-Laplacian Regularized Unidirectional Low-Rank Tensor Recovery for Multispectral Image Denoising,"Chang, Yi and Yan, Luxin and Zhong, Sheng",July,2017
Wu_2017_CVPR,Online Asymmetric Similarity Learning for Cross-Modal Retrieval,"Wu, Yiling and Wang, Shuhui and Huang, Qingming",July,2017
Zhang_2017_CVPR,Latent Multi-View Subspace Clustering,"Zhang, Changqing and Hu, Qinghua and Fu, Huazhu and Zhu, Pengfei and Cao, Xiaochun",July,2017
Antunes_2017_CVPR,Unsupervised Vanishing Point Detection and Camera Calibration From a Single Manhattan Image With Radial Distortion,"Antunes, Michel and Barreto, Joao P. and Aouada, Djamila and Ottersten, Bjorn",July,2017
